GEOID20,C_TOT15,C_NHS15,C_AIA15,C_ASN15,C_BLK15,C_NHP15,C_WHT15,C_AIW15,C_ASW15,C_BLW15,C_AIB15,C_2OM15,C_HSP15,CVAP_TOT15,CVAP_NHS15,CVAP_AIA15,CVAP_ASN15,CVAP_BLK15,CVAP_NHP15,CVAP_WHT15,CVAP_AIW15,CVAP_ASW15,CVAP_BLW15,CVAP_AIB15,CVAP_2OM15,CVAP_HSP15
150010202021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021011,5,4,0,0,0,0,3,0,0,0,0,0,1,4,3,0,0,0,0,3,0,0,0,0,0,1
150010202021012,22,20,0,1,0,0,13,0,1,0,0,11,2,17,16,0,1,0,0,11,0,0,0,0,8,1
150010202021013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
150010202021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021020,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0
150010202021021,11,11,0,4,0,0,4,0,0,0,0,0,1,9,8,0,2,0,0,3,0,0,0,0,0,1
150010202021022,27,25,0,6,0,1,2,0,4,0,0,21,2,20,20,0,6,0,1,2,0,0,0,0,11,0
150010202021023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150010202021024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021025,4,4,0,1,0,0,1,0,0,0,0,3,0,3,3,0,1,0,0,1,0,0,0,0,1,0
150010202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021031,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150010202021032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150010202021037,22,21,0,4,0,0,7,0,1,0,0,19,1,17,16,0,2,0,0,6,0,0,0,0,15,1
150010202021038,13,12,0,0,4,1,3,0,0,0,0,10,1,11,9,0,0,4,1,3,0,0,0,0,6,1
150010202021039,13,10,0,3,0,0,2,4,1,0,0,6,3,12,9,0,2,0,0,2,4,0,0,0,6,3
150010202021040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021042,3,2,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0
150010202021043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021045,138,127,0,13,29,12,53,0,0,0,0,1,8,141,130,0,11,29,12,52,0,0,0,0,1,10
150010202021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021047,35,21,0,2,0,1,10,0,2,0,0,11,15,28,19,0,2,0,1,8,0,1,0,0,11,11
150010202021048,4,4,0,1,0,0,2,0,0,0,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0
150010202021049,18,15,0,0,3,1,7,0,1,0,0,10,2,14,12,0,0,3,0,7,0,0,0,0,9,1
150010202021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021053,5,5,0,0,0,0,3,0,0,0,0,5,0,5,5,0,0,0,0,3,0,0,0,0,6,0
150010202021054,55,50,3,4,9,5,19,1,0,0,0,0,5,56,51,3,4,9,5,19,1,0,0,0,1,5
150010202021055,192,174,12,14,30,18,66,3,0,0,0,2,16,196,178,12,13,30,19,66,3,0,0,0,2,18
150010202021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021059,6,6,0,2,0,0,0,0,0,0,0,3,0,6,6,0,2,0,0,0,0,0,0,0,5,1
150010202021060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021061,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2
150010202021062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021068,17,15,0,3,0,0,3,0,2,0,0,14,2,12,11,0,2,0,0,3,0,1,0,0,12,1
150010202021069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202022001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202022002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202022003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202022004,35,33,0,0,0,1,39,0,1,0,0,4,1,34,34,0,0,0,1,38,0,2,0,0,5,0
150010202022005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202022007,243,205,0,53,0,23,76,0,8,0,0,52,39,197,173,0,52,0,13,67,0,5,0,0,39,26
150010202022008,22,20,0,9,0,2,7,0,1,0,0,2,3,19,17,0,7,0,0,8,0,0,0,0,2,3
150010202022009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202022010,102,97,0,45,0,12,18,0,4,0,0,15,5,75,73,0,34,0,3,18,0,3,0,0,13,1
150010202022011,43,38,0,7,0,1,35,0,1,0,0,4,5,40,37,0,7,0,1,32,0,0,0,0,3,3
150010202022012,113,102,0,44,0,3,38,0,2,0,0,17,11,104,94,0,42,0,2,36,0,2,0,0,13,10
150010202022013,89,87,0,55,0,3,18,0,2,0,0,7,1,86,83,0,50,0,2,17,0,2,0,0,7,1
150010202022014,184,169,0,85,0,4,24,0,4,0,0,39,14,144,131,0,71,0,3,23,0,4,0,0,23,13
150010202022015,28,25,0,14,0,0,3,0,1,0,0,5,4,24,21,0,11,0,0,3,0,1,0,0,5,3
150010202022016,29,26,0,7,0,0,17,0,2,0,0,4,4,27,26,0,7,0,0,15,0,2,0,0,5,1
150010202022017,33,32,0,5,0,0,29,0,0,0,0,5,0,30,29,0,6,0,0,24,0,0,0,0,5,0
150010202022018,76,68,0,25,0,1,38,0,1,0,0,10,7,75,70,0,25,0,1,35,0,1,0,0,13,5
150010202022019,186,154,0,75,0,10,41,0,3,0,0,22,34,164,140,0,66,0,7,37,0,3,0,0,21,27
150010202022020,7,6,0,0,0,0,8,0,0,0,0,1,1,8,7,0,0,0,0,8,0,0,0,0,1,1
150010202022021,30,30,0,16,0,0,6,0,0,0,0,6,0,31,30,0,17,0,0,6,0,0,0,0,6,0
150010202022022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202022023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202022024,65,63,0,5,0,10,38,0,0,0,0,17,1,57,55,0,5,0,7,33,0,0,0,0,14,1
150010202022025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203001000,77,75,0,26,0,1,36,0,10,0,0,6,2,64,62,0,19,0,1,34,0,2,0,0,4,2
150010203001001,122,99,0,31,0,2,36,2,24,0,0,20,22,93,80,0,25,0,1,32,2,10,0,0,20,14
150010203001002,88,70,1,33,0,1,22,0,24,0,0,14,16,67,59,1,26,0,1,21,0,6,0,0,12,9
150010203001003,49,45,0,9,0,5,8,0,1,0,0,19,3,38,36,0,10,0,1,8,0,1,0,0,17,2
150010203001004,4,4,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
150010203001005,644,608,3,381,0,12,150,2,78,0,0,80,37,556,530,3,292,0,13,143,2,18,0,0,82,28
150010203001006,53,53,0,26,0,0,21,0,10,0,0,7,0,46,47,0,17,0,1,19,0,4,0,0,10,0
150010203001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203001008,63,62,0,27,0,1,22,0,20,0,0,10,1,50,49,0,19,0,1,20,0,4,0,0,9,1
150010203001009,141,136,0,72,0,2,47,0,20,0,0,18,6,113,108,0,50,0,2,41,0,4,0,0,18,5
150010203001010,87,77,0,29,0,1,22,0,19,0,0,20,11,66,60,0,17,0,1,20,0,8,0,0,20,6
150010203002000,84,77,0,7,0,5,22,0,6,0,0,47,5,61,56,0,7,0,1,22,0,7,0,0,32,4
150010203002001,14,16,0,1,0,0,8,0,1,0,0,2,0,11,12,0,1,0,0,8,0,2,0,0,1,0
150010203002002,21,23,0,3,0,1,7,0,1,0,0,12,0,13,15,0,3,0,0,7,0,0,0,0,3,0
150010203002003,184,190,0,28,0,2,77,0,9,0,0,62,5,144,147,0,29,0,1,76,0,8,0,0,41,3
150010203002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203002005,114,109,0,14,0,5,32,0,5,0,0,61,6,78,75,0,15,0,2,27,0,7,0,0,37,4
150010203002006,33,34,0,5,0,2,8,0,3,0,0,16,1,25,24,0,5,0,1,6,0,2,0,0,12,1
150010203002007,205,184,0,26,0,29,21,0,6,0,0,111,15,127,116,0,26,0,6,20,0,8,0,0,60,8
150010203002008,106,94,0,5,0,10,19,0,1,0,0,75,8,63,55,0,5,0,2,19,0,1,0,0,28,4
150010203002009,153,134,0,10,0,31,11,0,12,0,0,95,12,76,70,0,8,0,5,10,0,8,0,0,49,4
150010203002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003000,19,17,0,1,0,2,1,0,1,0,0,12,1,12,10,0,1,0,1,1,0,1,0,0,7,2
150010203003001,373,302,1,133,7,26,75,1,39,0,0,65,73,362,296,1,130,3,29,74,1,36,0,0,58,66
150010203003002,34,29,0,10,0,0,9,0,1,0,0,11,4,33,27,0,10,0,0,8,0,2,0,0,10,6
150010203003003,23,19,0,6,4,2,3,0,0,0,0,5,4,24,19,0,6,1,3,4,0,0,0,0,4,6
150010203003004,42,34,0,11,0,2,6,0,0,0,0,16,7,38,32,0,11,0,2,6,0,0,0,0,14,5
150010203003005,267,215,1,76,3,27,24,1,13,0,0,78,55,217,172,1,67,1,25,22,1,14,0,0,57,51
150010203003006,15,12,0,4,3,0,5,0,0,0,0,3,3,17,13,0,4,1,0,5,0,0,0,0,4,4
150010203003007,85,67,1,17,0,14,10,0,3,0,0,14,19,66,54,1,17,0,8,10,0,3,0,0,14,11
150010203003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003015,8,9,0,1,0,3,2,0,0,0,0,0,0,7,7,0,1,0,1,2,0,0,0,0,0,0
150010203003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003021,41,37,0,5,0,2,16,0,3,0,0,10,1,42,37,0,5,0,3,16,0,3,0,0,10,2
150010203003022,3,3,0,4,0,0,1,0,0,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,0,0
150010203003023,17,15,1,3,0,1,7,0,1,0,0,2,1,19,16,1,2,0,2,7,0,2,0,0,2,2
150010203003024,59,47,0,10,0,5,13,0,1,0,0,14,14,61,48,0,10,0,6,13,0,1,0,0,15,15
150010203003025,19,16,0,3,3,4,2,0,0,0,0,3,3,21,17,0,2,1,5,2,0,0,0,0,4,4
150010203003026,7,7,0,5,0,0,0,0,0,0,0,3,0,4,3,0,4,0,0,0,0,0,0,0,1,0
150010203003027,149,125,0,84,10,12,24,1,3,0,0,14,22,149,123,0,77,3,12,22,1,3,0,0,15,24
150010203003028,76,62,0,42,0,2,12,1,9,0,0,14,14,67,54,0,38,0,3,9,1,8,0,0,11,13
150010203003029,3,2,0,0,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,1,0,0,0,0,1,0
150010203003030,18,12,0,3,0,0,5,0,0,0,0,5,7,16,10,0,0,0,0,5,0,0,0,0,4,9
150010203003031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010203003035,23,20,0,1,0,2,1,0,1,0,0,14,2,15,13,0,1,0,2,1,0,1,0,0,8,2
150010203003036,50,37,0,22,0,2,8,0,1,0,0,7,16,45,35,0,17,0,3,8,0,0,0,0,8,13
150010203003037,39,34,0,16,0,2,9,0,1,0,0,7,4,36,32,0,14,0,3,9,0,1,0,0,7,2
150010203003038,54,48,0,11,0,5,17,0,3,0,0,11,3,47,41,0,10,0,4,15,0,0,0,0,9,4
150010203003039,24,15,0,3,0,5,1,0,0,0,0,1,12,18,12,0,2,0,4,1,0,0,0,0,2,9
150010203003040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204001000,223,135,2,51,4,14,48,0,12,0,0,31,73,153,115,2,44,4,12,43,0,8,0,0,18,37
150010204001001,277,174,0,76,0,22,56,0,26,0,0,35,71,173,138,0,62,0,19,47,0,20,0,0,17,30
150010204001002,117,64,0,17,0,13,25,0,3,0,0,14,58,62,47,0,16,0,9,15,0,3,0,0,7,14
150010204001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204001004,127,53,0,3,3,20,8,0,3,0,0,14,108,45,24,0,2,3,8,4,0,3,0,0,5,27
150010204001005,94,57,0,0,0,12,8,0,0,0,0,24,30,39,29,0,0,0,8,8,0,0,0,0,8,10
150010204001006,102,53,0,0,0,11,8,0,2,0,0,23,58,35,26,0,0,0,6,8,0,2,0,0,8,8
150010204001007,40,20,0,2,0,1,7,0,5,0,0,9,25,25,16,0,2,0,1,8,0,0,0,0,4,11
150010204001008,172,109,1,41,0,17,25,0,20,0,0,24,43,127,104,1,36,0,20,27,0,14,0,0,16,17
150010204001009,115,74,0,25,0,7,25,0,18,0,0,20,25,81,67,0,23,0,7,27,0,10,0,0,12,11
150010204001010,162,83,0,23,0,11,27,0,13,0,0,23,96,114,76,0,21,0,11,29,0,8,0,0,15,43
150010204001011,151,78,1,22,3,12,13,0,3,0,0,23,88,86,58,1,19,3,9,14,0,2,0,0,10,32
150010204002000,31,31,0,23,0,0,3,0,2,0,0,11,1,26,26,0,22,0,0,2,0,2,0,0,5,0
150010204002001,168,174,0,105,0,1,41,0,5,0,0,23,1,149,154,0,97,0,1,37,0,5,0,0,13,1
150010204002002,33,27,0,13,0,0,4,19,2,0,0,10,2,26,22,0,10,0,0,3,11,3,0,0,7,2
150010204002003,228,222,37,114,0,3,21,18,19,0,0,83,6,182,172,37,105,0,3,19,22,17,0,0,37,7
150010204002004,154,144,18,19,0,6,26,9,6,0,0,31,5,118,110,18,20,0,5,22,11,6,0,0,15,5
150010204002005,96,102,0,66,0,0,15,9,6,0,0,27,0,74,76,0,56,0,1,12,11,7,0,0,13,0
150010204003000,11,8,0,0,2,0,3,0,0,0,0,7,3,8,5,0,0,0,0,3,0,0,0,0,5,4
150010204003001,78,64,0,7,2,1,27,0,0,0,0,28,9,70,54,0,8,4,0,27,0,0,0,0,18,12
150010204003002,152,117,0,16,16,11,36,2,6,0,0,35,29,102,82,0,12,11,8,36,2,3,0,0,13,20
150010204003003,28,15,0,4,0,0,1,0,0,0,0,10,22,22,12,0,4,0,0,1,0,0,0,0,5,15
150010204003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003009,3,3,0,2,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0
150010204003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003011,201,160,0,40,23,9,45,5,11,0,0,31,26,148,125,0,40,11,8,45,5,10,0,0,12,15
150010204003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003017,75,56,0,11,0,19,8,2,3,0,0,15,19,54,43,0,11,0,15,9,2,3,0,0,6,11
150010204003018,64,45,0,9,0,0,22,0,0,0,0,17,24,61,43,0,10,0,0,21,0,0,0,0,16,23
150010204003019,22,15,0,6,0,0,0,0,5,0,0,8,10,9,7,0,3,0,0,0,0,3,0,0,2,2
150010204003020,9,7,0,4,0,2,0,0,0,0,0,2,0,6,5,0,3,0,2,0,0,0,0,0,0,0
150010204003021,98,71,15,26,0,11,11,2,8,0,0,11,29,69,54,15,25,0,6,11,2,10,0,0,5,15
150010204003022,442,321,0,47,46,73,61,4,56,0,0,119,134,277,216,0,41,33,52,61,4,37,0,0,38,66
150010204003023,98,74,0,17,0,37,8,0,11,0,0,14,22,57,46,0,12,0,21,8,0,14,0,0,6,11
150010204003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003025,6,5,0,2,0,2,0,0,0,0,0,1,0,5,4,0,2,0,2,0,0,0,0,0,1,0
150010204003026,36,26,0,10,0,2,5,0,0,0,0,4,10,24,19,0,10,0,1,5,0,0,0,0,1,5
150010204003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003031,24,19,0,10,0,0,1,0,0,0,0,6,6,22,17,0,10,0,0,1,0,0,0,0,5,6
150010204003032,15,12,0,6,0,0,0,0,0,0,0,6,1,15,12,0,6,0,0,0,0,0,0,0,5,2
150010204003033,65,51,0,6,0,1,17,0,0,0,0,24,15,50,38,0,4,0,0,17,0,0,0,0,17,12
150010204003034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010204003036,38,31,0,7,0,1,5,0,0,0,0,7,6,34,26,0,7,0,0,5,0,0,0,0,5,6
150010204003037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205001000,40,30,0,21,0,0,1,0,0,0,0,10,7,32,26,0,20,0,0,1,0,0,0,0,9,4
150010205001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205001005,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
150010205001006,123,83,0,28,0,0,30,0,12,0,0,16,47,125,89,0,28,0,0,31,0,7,0,0,19,42
150010205001007,31,18,0,14,0,0,6,0,0,0,0,2,16,30,19,0,13,0,0,5,0,0,0,0,2,15
150010205001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205001009,77,53,0,32,0,0,5,0,6,0,0,9,25,60,45,0,26,0,0,5,0,3,0,0,8,15
150010205001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205001011,65,43,0,14,0,0,16,0,7,0,0,8,24,66,47,0,14,0,0,16,0,4,0,0,10,22
150010205001012,174,135,0,94,0,0,20,0,3,0,0,17,24,154,126,0,90,0,0,20,0,2,0,0,15,15
150010205001013,20,14,0,14,0,0,0,0,2,0,0,1,6,17,14,0,13,0,0,0,0,1,0,0,2,2
150010205001014,79,52,0,29,0,0,12,0,8,0,0,12,33,66,48,0,23,0,0,12,0,5,0,0,13,19
150010205001015,56,42,0,50,0,0,4,0,8,0,0,6,9,56,44,0,45,0,0,4,0,4,0,0,8,9
150010205001016,44,31,0,27,0,0,2,0,0,0,0,4,13,40,30,0,27,0,0,2,0,0,0,0,2,11
150010205001017,37,20,0,20,0,0,1,0,6,0,0,5,25,31,19,0,15,0,0,2,0,4,0,0,6,17
150010205001018,29,22,0,15,0,0,0,0,6,0,0,7,6,23,19,0,15,0,0,0,0,2,0,0,5,2
150010205001019,70,50,0,15,0,0,3,0,9,0,0,21,18,52,38,0,15,0,0,2,0,7,0,0,17,15
150010205001020,29,21,0,17,0,0,0,0,8,0,0,7,7,27,20,0,16,0,0,0,0,6,0,0,9,7
150010205002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205002001,6,4,0,1,0,0,3,0,0,0,0,0,3,6,4,0,1,0,0,3,0,0,0,0,1,3
150010205002002,7,7,0,4,0,0,0,0,0,0,0,2,0,6,6,0,4,0,0,0,0,0,0,0,2,0
150010205002003,31,27,0,11,0,0,1,0,0,0,0,6,3,27,24,0,9,0,0,1,0,0,0,0,7,2
150010205002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010205002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
